task_id,artifact_name,kind,path,url,exists,size_bytes,mtime,sha256,raw,imported_at
00113ac5-d12a-402a-b709-a2db02eea12c,result.md,,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/result.md,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/result.md,t,,,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/result.md"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/result.md"", ""exists"": true}",2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,result_complete.md,,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/result_complete.md,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/result_complete.md,t,,,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/result_complete.md"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/result_complete.md"", ""exists"": true}",2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,document_full.json,,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/document_full.json,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/document_full.json,t,,,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/document_full.json"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/document_full.json"", ""exists"": true}",2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,content_list_enhanced.json,,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/content_list_enhanced.json,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/content_list_enhanced.json,t,,,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/content_list_enhanced.json"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/content_list_enhanced.json"", ""exists"": true}",2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,quality_report.json,,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/quality_report.json,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/quality_report.json,t,,,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/quality_report.json"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/quality_report.json"", ""exists"": true}",2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,table_index.json,,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/table_index.json,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/table_index.json,t,,,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/table_index.json"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/table_index.json"", ""exists"": true}",2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,financial_data.json,,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/financial_data.json,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/financial_data.json,t,,,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/financial_data.json"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/financial_data.json"", ""exists"": true}",2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,financial_checks.json,,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/financial_checks.json,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/financial_checks.json,t,,,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/financial_checks.json"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/financial_checks.json"", ""exists"": true}",2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,middle.json,,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/middle.json,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/middle.json,t,,,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/middle.json"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/middle.json"", ""exists"": true}",2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,content_list.json,,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/content_list.json,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/content_list.json,t,,,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/content_list.json"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/content_list.json"", ""exists"": true}",2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,model_output.json,,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/model_output.json,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/model_output.json,t,,,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/model_output.json"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/model_output.json"", ""exists"": true}",2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,images,,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/images,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/images,t,,,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/images"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/images"", ""exists"": true}",2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,source:pdf,,,,,,,,{},2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,source:markdown,markdown,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/result.md,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/result.md,t,705536,2026-05-08 21:48:54.090893+00,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/result.md"", ""kind"": ""markdown"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/result.md"", ""mtime"": ""2026-05-08T21:48:54.090893+00:00"", ""exists"": true, ""size_bytes"": 705536}",2026-05-16 03:50:36.522022+00
00113ac5-d12a-402a-b709-a2db02eea12c,source:complete_markdown,markdown,/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/result_complete.md,/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/result_complete.md,t,742063,2026-05-09 06:09:03.8778+00,,"{""url"": ""/api/artifact/00113ac5-d12a-402a-b709-a2db02eea12c/result_complete.md"", ""kind"": ""markdown"", ""path"": ""/home/maoyd/pdf2md_web/results/00113ac5-d12a-402a-b709-a2db02eea12c/result_complete.md"", ""mtime"": ""2026-05-09T06:09:03.877800+00:00"", ""exists"": true, ""size_bytes"": 742063}",2026-05-16 03:50:36.522022+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,source:complete_markdown,markdown,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result_complete.md,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result_complete.md,t,639309,2026-05-09 06:09:57.459007+00,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result_complete.md"", ""kind"": ""markdown"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result_complete.md"", ""mtime"": ""2026-05-09T06:09:57.459007+00:00"", ""exists"": true, ""size_bytes"": 639309}",2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,result.md,,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result.md,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result.md,t,,,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result.md"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result.md"", ""exists"": true}",2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,result_complete.md,,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result_complete.md,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result_complete.md,t,,,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result_complete.md"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result_complete.md"", ""exists"": true}",2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,document_full.json,,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/document_full.json,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/document_full.json,t,,,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/document_full.json"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/document_full.json"", ""exists"": true}",2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,content_list_enhanced.json,,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/content_list_enhanced.json,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/content_list_enhanced.json,t,,,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/content_list_enhanced.json"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/content_list_enhanced.json"", ""exists"": true}",2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,quality_report.json,,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/quality_report.json,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/quality_report.json,t,,,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/quality_report.json"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/quality_report.json"", ""exists"": true}",2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,table_index.json,,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/table_index.json,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/table_index.json,t,,,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/table_index.json"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/table_index.json"", ""exists"": true}",2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,financial_data.json,,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/financial_data.json,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/financial_data.json,t,,,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/financial_data.json"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/financial_data.json"", ""exists"": true}",2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,financial_checks.json,,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/financial_checks.json,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/financial_checks.json,t,,,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/financial_checks.json"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/financial_checks.json"", ""exists"": true}",2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,middle.json,,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/middle.json,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/middle.json,t,,,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/middle.json"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/middle.json"", ""exists"": true}",2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,content_list.json,,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/content_list.json,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/content_list.json,t,,,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/content_list.json"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/content_list.json"", ""exists"": true}",2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,model_output.json,,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/model_output.json,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/model_output.json,t,,,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/model_output.json"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/model_output.json"", ""exists"": true}",2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,images,,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/images,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/images,t,,,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/images"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/images"", ""exists"": true}",2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,source:pdf,,,,,,,,{},2026-05-16 03:50:41.995948+00
0f6bcacd-b4c5-44dc-975c-28728e40eb8d,source:markdown,markdown,/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result.md,/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result.md,t,605976,2026-05-07 11:51:25.375741+00,,"{""url"": ""/api/artifact/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result.md"", ""kind"": ""markdown"", ""path"": ""/home/maoyd/pdf2md_web/results/0f6bcacd-b4c5-44dc-975c-28728e40eb8d/result.md"", ""mtime"": ""2026-05-07T11:51:25.375741+00:00"", ""exists"": true, ""size_bytes"": 605976}",2026-05-16 03:50:41.995948+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,result.md,,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result.md,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result.md,t,,,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result.md"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result.md"", ""exists"": true}",2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,source:complete_markdown,markdown,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result_complete.md,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result_complete.md,t,1207861,2026-05-09 06:10:27.300227+00,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result_complete.md"", ""kind"": ""markdown"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result_complete.md"", ""mtime"": ""2026-05-09T06:10:27.300227+00:00"", ""exists"": true, ""size_bytes"": 1207861}",2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,source:markdown,markdown,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result.md,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result.md,t,1145670,2026-05-08 04:19:16.095884+00,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result.md"", ""kind"": ""markdown"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result.md"", ""mtime"": ""2026-05-08T04:19:16.095884+00:00"", ""exists"": true, ""size_bytes"": 1145670}",2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,source:pdf,,,,,,,,{},2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,images,,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/images,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/images,t,,,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/images"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/images"", ""exists"": true}",2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,model_output.json,,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/model_output.json,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/model_output.json,t,,,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/model_output.json"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/model_output.json"", ""exists"": true}",2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,content_list.json,,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/content_list.json,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/content_list.json,t,,,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/content_list.json"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/content_list.json"", ""exists"": true}",2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,middle.json,,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/middle.json,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/middle.json,t,,,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/middle.json"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/middle.json"", ""exists"": true}",2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,financial_checks.json,,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/financial_checks.json,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/financial_checks.json,t,,,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/financial_checks.json"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/financial_checks.json"", ""exists"": true}",2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,financial_data.json,,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/financial_data.json,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/financial_data.json,t,,,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/financial_data.json"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/financial_data.json"", ""exists"": true}",2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,table_index.json,,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/table_index.json,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/table_index.json,t,,,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/table_index.json"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/table_index.json"", ""exists"": true}",2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,quality_report.json,,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/quality_report.json,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/quality_report.json,t,,,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/quality_report.json"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/quality_report.json"", ""exists"": true}",2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,content_list_enhanced.json,,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/content_list_enhanced.json,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/content_list_enhanced.json,t,,,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/content_list_enhanced.json"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/content_list_enhanced.json"", ""exists"": true}",2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,document_full.json,,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/document_full.json,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/document_full.json,t,,,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/document_full.json"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/document_full.json"", ""exists"": true}",2026-05-16 03:50:45.088193+00
1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f,result_complete.md,,/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result_complete.md,/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result_complete.md,t,,,,"{""url"": ""/api/artifact/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result_complete.md"", ""path"": ""/home/maoyd/pdf2md_web/results/1a8c3ca8-3b04-4556-9c7b-7fd4d9c4101f/result_complete.md"", ""exists"": true}",2026-05-16 03:50:45.088193+00
1bfff2c9-bbbe-47fb-a5d5-a0252392a742,source:complete_markdown,markdown,/home/maoyd/pdf2md_web/results/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/result_complete.md,/api/artifact/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/result_complete.md,t,1327741,2026-05-09 06:10:32.399343+00,,"{""url"": ""/api/artifact/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/result_complete.md"", ""kind"": ""markdown"", ""path"": ""/home/maoyd/pdf2md_web/results/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/result_complete.md"", ""mtime"": ""2026-05-09T06:10:32.399343+00:00"", ""exists"": true, ""size_bytes"": 1327741}",2026-05-16 03:50:45.370229+00
1bfff2c9-bbbe-47fb-a5d5-a0252392a742,result.md,,/home/maoyd/pdf2md_web/results/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/result.md,/api/artifact/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/result.md,t,,,,"{""url"": ""/api/artifact/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/result.md"", ""path"": ""/home/maoyd/pdf2md_web/results/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/result.md"", ""exists"": true}",2026-05-16 03:50:45.370229+00
1bfff2c9-bbbe-47fb-a5d5-a0252392a742,result_complete.md,,/home/maoyd/pdf2md_web/results/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/result_complete.md,/api/artifact/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/result_complete.md,t,,,,"{""url"": ""/api/artifact/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/result_complete.md"", ""path"": ""/home/maoyd/pdf2md_web/results/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/result_complete.md"", ""exists"": true}",2026-05-16 03:50:45.370229+00
1bfff2c9-bbbe-47fb-a5d5-a0252392a742,document_full.json,,/home/maoyd/pdf2md_web/results/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/document_full.json,/api/artifact/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/document_full.json,t,,,,"{""url"": ""/api/artifact/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/document_full.json"", ""path"": ""/home/maoyd/pdf2md_web/results/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/document_full.json"", ""exists"": true}",2026-05-16 03:50:45.370229+00
1bfff2c9-bbbe-47fb-a5d5-a0252392a742,content_list_enhanced.json,,/home/maoyd/pdf2md_web/results/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/content_list_enhanced.json,/api/artifact/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/content_list_enhanced.json,t,,,,"{""url"": ""/api/artifact/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/content_list_enhanced.json"", ""path"": ""/home/maoyd/pdf2md_web/results/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/content_list_enhanced.json"", ""exists"": true}",2026-05-16 03:50:45.370229+00
1bfff2c9-bbbe-47fb-a5d5-a0252392a742,quality_report.json,,/home/maoyd/pdf2md_web/results/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/quality_report.json,/api/artifact/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/quality_report.json,t,,,,"{""url"": ""/api/artifact/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/quality_report.json"", ""path"": ""/home/maoyd/pdf2md_web/results/1bfff2c9-bbbe-47fb-a5d5-a0252392a742/quality_report.json"", ""exists"": true}",2026-05-16 03:50:45.370229+00
