task_id,statement_id,item_index,period_key,company_id,filing_id,parse_run_id,report_year,report_period,statement_name,scope,scope_name,item_name,canonical_name,value,raw_value,unit,currency,source_page_number,source_table_index,source_bbox,source,raw_item,imported_at,stock_code,stock_name,exchange
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,3,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,收到其他与经营活动有关的现金,other_cash_received_from_operating,86074457.48,"86,074,457.48",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""收到其他与经营活动有关的现金"", ""values"": {""2024"": 86074457.48, ""2025"": 173346245.6}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""86,074,457.48"", ""2025"": ""173,346,245.60""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,3,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,收到其他与经营活动有关的现金,other_cash_received_from_operating,173346245.6,"173,346,245.60",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""收到其他与经营活动有关的现金"", ""values"": {""2024"": 86074457.48, ""2025"": 173346245.6}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""86,074,457.48"", ""2025"": ""173,346,245.60""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,2,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,收到的税费返还,,2482629.1,"2,482,629.10",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""收到的税费返还"", ""values"": {""2024"": 2482629.1, ""2025"": 2430213.61}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""2,482,629.10"", ""2025"": ""2,430,213.61""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,2,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,收到的税费返还,,2430213.61,"2,430,213.61",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""收到的税费返还"", ""values"": {""2024"": 2482629.1, ""2025"": 2430213.61}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""2,482,629.10"", ""2025"": ""2,430,213.61""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,1,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,销售商品、提供劳务收到的现金,cash_from_sales,497944857.5,"497,944,857.50",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""销售商品、提供劳务收到的现金"", ""values"": {""2024"": 497944857.5, ""2025"": 495527197.41}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""497,944,857.50"", ""2025"": ""495,527,197.41""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:parent_company,1,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,parent_company,母公司,销售商品、提供劳务收到的现金,cash_from_sales,495527197.41,"495,527,197.41",元,"",,82,[],"{""line"": 1806, ""table_index"": 82}","{""name"": ""销售商品、提供劳务收到的现金"", ""values"": {""2024"": 497944857.5, ""2025"": 495527197.41}, ""sources"": {""2024"": {""line"": 1806, ""table_index"": 82}, ""2025"": {""line"": 1806, ""table_index"": 82}}, ""raw_values"": {""2024"": ""497,944,857.50"", ""2025"": ""495,527,197.41""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:consolidated,54,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,consolidated,合并,期末现金及现金等价物余额,cash_equivalents_ending,371644165.51,"371,644,165.51",元,"",,81,[],"{""line"": 1799, ""table_index"": 81}","{""name"": ""期末现金及现金等价物余额"", ""values"": {""2024"": 371644165.51, ""2025"": 209526505.84}, ""sources"": {""2024"": {""line"": 1799, ""table_index"": 81}, ""2025"": {""line"": 1799, ""table_index"": 81}}, ""raw_values"": {""2024"": ""371,644,165.51"", ""2025"": ""209,526,505.84""}, ""canonical_name"": ""cash_equivalents_ending""}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:consolidated,54,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,consolidated,合并,期末现金及现金等价物余额,cash_equivalents_ending,209526505.84,"209,526,505.84",元,"",,81,[],"{""line"": 1799, ""table_index"": 81}","{""name"": ""期末现金及现金等价物余额"", ""values"": {""2024"": 371644165.51, ""2025"": 209526505.84}, ""sources"": {""2024"": {""line"": 1799, ""table_index"": 81}, ""2025"": {""line"": 1799, ""table_index"": 81}}, ""raw_values"": {""2024"": ""371,644,165.51"", ""2025"": ""209,526,505.84""}, ""canonical_name"": ""cash_equivalents_ending""}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:consolidated,53,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,consolidated,合并,期初现金及现金等价物余额,cash_equivalents_beginning,455527786.18,"455,527,786.18",元,"",,81,[],"{""line"": 1799, ""table_index"": 81}","{""name"": ""期初现金及现金等价物余额"", ""values"": {""2024"": 455527786.18, ""2025"": 371644165.51}, ""sources"": {""2024"": {""line"": 1799, ""table_index"": 81}, ""2025"": {""line"": 1799, ""table_index"": 81}}, ""raw_values"": {""2024"": ""455,527,786.18"", ""2025"": ""371,644,165.51""}, ""canonical_name"": ""cash_equivalents_beginning""}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,cash_flow_statement:consolidated,53,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,现金流量表,consolidated,合并,期初现金及现金等价物余额,cash_equivalents_beginning,371644165.51,"371,644,165.51",元,"",,81,[],"{""line"": 1799, ""table_index"": 81}","{""name"": ""期初现金及现金等价物余额"", ""values"": {""2024"": 455527786.18, ""2025"": 371644165.51}, ""sources"": {""2024"": {""line"": 1799, ""table_index"": 81}, ""2025"": {""line"": 1799, ""table_index"": 81}}, ""raw_values"": {""2024"": ""455,527,786.18"", ""2025"": ""371,644,165.51""}, ""canonical_name"": ""cash_equivalents_beginning""}",2026-05-16 03:50:36.522022+00,,茂硕电源,
