task_id,statement_id,item_index,period_key,company_id,filing_id,parse_run_id,report_year,report_period,statement_name,scope,scope_name,item_name,canonical_name,value,raw_value,unit,currency,source_page_number,source_table_index,source_bbox,source,raw_item,imported_at,stock_code,stock_name,exchange
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,35,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,金融资产重分类计入其他综合收益的金额,,0.0,0.00,元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""金融资产重分类计入其他综合收益的金额"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,34,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,其他债权投资公允价值变动,,0.0,0.00,元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""其他债权投资公允价值变动"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,34,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,其他债权投资公允价值变动,,0.0,0.00,元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""其他债权投资公允价值变动"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:parent_company,33,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,parent_company,母公司,权益法下可转损益的其他综合收益,,0.0,0.00,元,"",,79,[],"{""line"": 1791, ""table_index"": 79}","{""name"": ""权益法下可转损益的其他综合收益"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1791, ""table_index"": 79}, ""2025"": {""line"": 1791, ""table_index"": 79}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:consolidated,52,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,consolidated,合并,现金流量套期储备,,0.0,0.00,元,"",,78,[],"{""line"": 1784, ""table_index"": 78}","{""name"": ""现金流量套期储备"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1784, ""table_index"": 78}, ""2025"": {""line"": 1784, ""table_index"": 78}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:consolidated,53,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,consolidated,合并,外币财务报表折算差额,,-1591631.28,"-1,591,631.28",元,"",,78,[],"{""line"": 1784, ""table_index"": 78}","{""name"": ""外币财务报表折算差额"", ""values"": {""2024"": -169210.63, ""2025"": -1591631.28}, ""sources"": {""2024"": {""line"": 1784, ""table_index"": 78}, ""2025"": {""line"": 1784, ""table_index"": 78}}, ""raw_values"": {""2024"": ""-169,210.63"", ""2025"": ""-1,591,631.28""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:consolidated,53,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,consolidated,合并,外币财务报表折算差额,,-169210.63,"-169,210.63",元,"",,78,[],"{""line"": 1784, ""table_index"": 78}","{""name"": ""外币财务报表折算差额"", ""values"": {""2024"": -169210.63, ""2025"": -1591631.28}, ""sources"": {""2024"": {""line"": 1784, ""table_index"": 78}, ""2025"": {""line"": 1784, ""table_index"": 78}}, ""raw_values"": {""2024"": ""-169,210.63"", ""2025"": ""-1,591,631.28""}, ""canonical_name"": null}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:consolidated,54,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,consolidated,合并,归属于少数股东的其他综合收益的税后净额,minority_other_comprehensive_income,0.0,0.00,元,"",,78,[],"{""line"": 1784, ""table_index"": 78}","{""name"": ""归属于少数股东的其他综合收益的税后净额"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1784, ""table_index"": 78}, ""2025"": {""line"": 1784, ""table_index"": 78}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": ""minority_other_comprehensive_income""}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:consolidated,54,2024,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,consolidated,合并,归属于少数股东的其他综合收益的税后净额,minority_other_comprehensive_income,0.0,0.00,元,"",,78,[],"{""line"": 1784, ""table_index"": 78}","{""name"": ""归属于少数股东的其他综合收益的税后净额"", ""values"": {""2024"": 0.0, ""2025"": 0.0}, ""sources"": {""2024"": {""line"": 1784, ""table_index"": 78}, ""2025"": {""line"": 1784, ""table_index"": 78}}, ""raw_values"": {""2024"": ""0.00"", ""2025"": ""0.00""}, ""canonical_name"": ""minority_other_comprehensive_income""}",2026-05-16 03:50:36.522022+00,,茂硕电源,
00113ac5-d12a-402a-b709-a2db02eea12c,income_statement:consolidated,55,2025,co_34ff14fd5e430be6a320a6d1,filing_89fbfc92dec9f29c2fffc540,run_7df928131a61a5d166035d08,2025,FY,利润表,consolidated,合并,综合收益总额,total_comprehensive_income,-251533771.34,"-251,533,771.34",元,"",,78,[],"{""line"": 1784, ""table_index"": 78}","{""name"": ""综合收益总额"", ""values"": {""2024"": 56206941.3, ""2025"": -251533771.34}, ""sources"": {""2024"": {""line"": 1784, ""table_index"": 78}, ""2025"": {""line"": 1784, ""table_index"": 78}}, ""raw_values"": {""2024"": ""56,206,941.30"", ""2025"": ""-251,533,771.34""}, ""canonical_name"": ""total_comprehensive_income""}",2026-05-16 03:50:36.522022+00,,茂硕电源,
